Solar Resource Report for King Abdullah City for Atomic and Renewable Energy
Mahd ad Dahab Station
Selected Range: Jan 2017 to Dec 2021
Available Data within Range is Provided Below

Prepared By: King Abdullah City for Atomic and Renewable Energy
As part of the Renewable Resource Monitoring and Mapping (RRMM) Program

http://rratlas.kacare.gov.sa

Site,Latitude,Longitude,Date,Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),Wind Speed at 3m (std dev) Uncertainty (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv))
Mahd ad Dahab,23.419423,40.743138,01/04/2021 00:00:00,26.5,0.5,151,3.7,3.3,0.1,2,,2715.3,253.2,866.8,5076.9,475.1,2105.5,6614.9,442.5,913.7,22.4,0.1,25.5,3,904,4.5
Mahd ad Dahab,23.419423,40.743138,01/07/2021 00:00:00,34.7,0.5,276,4,4.2,0.1,2.2,,3481,1339.9,1649.6,4221.5,1311.8,2602.2,6812.8,1440.8,818.5,18.7,0.1,20.9,3,897.5,4.5
Mahd ad Dahab,23.419423,40.743138,01/08/2021 00:00:00,34.7,0.5,286,4,3.3,0.1,1.9,,2185.4,549.2,514.4,5636.9,1628.7,1395.3,6508,1456.7,502.4,24.2,0.1,19.4,3,899.4,4.5
Mahd ad Dahab,23.419423,40.743138,01/09/2021 00:00:00,32.8,0.5,188,4,2.9,0.1,1.7,,2329.5,675.2,518.6,4973,1469,1381.7,6019.7,1288.8,478.5,12.5,0.1,19.1,3,900.9,4.5
Mahd ad Dahab,23.419423,40.743138,01/10/2021 00:00:00,28.6,0.5,129,4,2.4,0.1,1.5,,1604.5,404.8,362.1,6522.6,1477.1,902.1,5795.7,1157.9,289.3,13.9,0.1,20.4,3,904.8,4.5
Mahd ad Dahab,23.419423,40.743138,01/11/2021 00:00:00,22.7,0.5,120,4,2.5,0.1,1.6,,1246.2,380,273.1,6306.3,1511,1466,4780.9,1050.8,686.2,12.8,0.1,29,3,905.9,4.5
Mahd ad Dahab,23.419423,40.743138,01/12/2021 00:00:00,18.5,0.5,153,4,2.6,0.1,1.6,,1470.4,458.1,589.6,5001.9,1548.1,2569.1,4056.8,923.5,774.6,12.8,0.1,40.9,3,906.8,4.5
